nohup: ignoring input
{'R': 54000,
 'alpha': 10.0,
 'batch_size': 256,
 'cq_lambda': 0.0,
 'dataset': 'cifar10',
 'decay_step': 5000,
 'device': '/gpu:0',
 'finetune_all': True,
 'img_db': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/database.txt',
 'img_model': 'alexnet',
 'img_te': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/test.txt',
 'img_tr': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/train.txt',
 'label_dim': 10,
 'learning_rate': 5e-05,
 'learning_rate_decay_factor': 0.5,
 'log_dir': 'tflog',
 'loss_type': 'cross_entropy',
 'max_iter': 2000,
 'model_weights': '../../DeepHash/architecture/pretrained_model/reference_pretrain.npy',
 'output_dim': 32,
 'save_dir': './models/',
 'val_batch_size': 100}
initializing
launching session
loading img model from ../../DeepHash/architecture/pretrained_model/reference_pretrain.npy
['hash_layer', 'fc6', 'fc7', 'conv3', 'conv2', 'conv1', 'conv5', 'conv4']
img model loading finished
Initializing Dataset
Dataset already
2019-05-04 21:15:24.259166 #train# start training
2019-05-04 21:15:38.688765 #train# step    1, loss = inf, cross_entropy loss = inf, 8.0 sec/batch
2019-05-04 21:32:21.295280 #train# step  741, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:22.606748 #train# step  742, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:23.919869 #train# step  743, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:25.260058 #train# step  744, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:26.579615 #train# step  745, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:27.898969 #train# step  746, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:29.226618 #train# step  747, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:30.557817 #train# step  748, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:31.875071 #train# step  749, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:33.198626 #train# step  750, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:34.511152 #train# step  751, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:35.832256 #train# step  752, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:37.166388 #train# step  753, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:38.486896 #train# step  754, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:39.811232 #train# step  755, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:41.137189 #train# step  756, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:42.458164 #train# step  757, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:43.791754 #train# step  758, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:45.123664 #train# step  759, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:46.476061 #train# step  760, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:47.825356 #train# step  761, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:49.159620 #train# step  762, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:50.530299 #train# step  763, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:51.863287 #train# step  764, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:53.190190 #train# step  765, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:54.513704 #train# step  766, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:55.840721 #train# step  767, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:57.165082 #train# step  768, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:58.486608 #train# step  769, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:32:59.808455 #train# step  770, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:01.128992 #train# step  771, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:02.458381 #train# step  772, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:03.785392 #train# step  773, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:05.103693 #train# step  774, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:06.421984 #train# step  775, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:07.746200 #train# step  776, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:09.067762 #train# step  777, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:10.395197 #train# step  778, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:11.713208 #train# step  779, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:13.027322 #train# step  780, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:14.340988 #train# step  781, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:15.653194 #train# step  782, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:16.973030 #train# step  783, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:18.284362 #train# step  784, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:19.593842 #train# step  785, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:20.903520 #train# step  786, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:22.219513 #train# step  787, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:23.528251 #train# step  788, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:24.846380 #train# step  789, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:26.155965 #train# step  790, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:27.468270 #train# step  791, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:28.785266 #train# step  792, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:30.101808 #train# step  793, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:31.419314 #train# step  794, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:32.724621 #train# step  795, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:34.034647 #train# step  796, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:35.344336 #train# step  797, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:36.668575 #train# step  798, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:38.001657 #train# step  799, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:39.309993 #train# step  800, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:40.626150 #train# step  801, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:41.940896 #train# step  802, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:43.255178 #train# step  803, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:44.554400 #train# step  804, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:45.865128 #train# step  805, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:47.165602 #train# step  806, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:48.481254 #train# step  807, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:49.794140 #train# step  808, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:51.112752 #train# step  809, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:52.423506 #train# step  810, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:53.751980 #train# step  811, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:55.065284 #train# step  812, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:56.386697 #train# step  813, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:57.703274 #train# step  814, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:33:59.017351 #train# step  815, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:00.349517 #train# step  816, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:01.658947 #train# step  817, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:02.984052 #train# step  818, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:04.325130 #train# step  819, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:05.640037 #train# step  820, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:06.956926 #train# step  821, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:08.269552 #train# step  822, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:09.594995 #train# step  823, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:10.916190 #train# step  824, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:12.229621 #train# step  825, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:13.558713 #train# step  826, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:14.868894 #train# step  827, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:16.190581 #train# step  828, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:17.511626 #train# step  829, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:18.832685 #train# step  830, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:20.163201 #train# step  831, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:21.481702 #train# step  832, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:22.810422 #train# step  833, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:24.126120 #train# step  834, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:25.488951 #train# step  835, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:26.811632 #train# step  836, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:28.140510 #train# step  837, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:29.466850 #train# step  838, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:30.790915 #train# step  839, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:32.116780 #train# step  840, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:33.488482 #train# step  841, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:34.811661 #train# step  842, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:36.165398 #train# step  843, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:37.483602 #train# step  844, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:38.825684 #train# step  845, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:40.158054 #train# step  846, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:41.477545 #train# step  847, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:42.801587 #train# step  848, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:44.125086 #train# step  849, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:45.452317 #train# step  850, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:46.779764 #train# step  851, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:48.103173 #train# step  852, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:49.428566 #train# step  853, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:50.758529 #train# step  854, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:52.084633 #train# step  855, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:53.406776 #train# step  856, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:54.719125 #train# step  857, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:56.032122 #train# step  858, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:57.346245 #train# step  859, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:34:58.664056 #train# step  860, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:00.080295 #train# step  861, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:35:01.382005 #train# step  862, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:02.706681 #train# step  863, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:04.013976 #train# step  864, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:05.325514 #train# step  865, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:06.629869 #train# step  866, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:07.944969 #train# step  867, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:09.257454 #train# step  868, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:10.575515 #train# step  869, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:11.853565 #train# step  870, loss = nan, cross_entropy loss = inf, 1.2 sec/batch
2019-05-04 21:35:13.156874 #train# step  871, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:14.468394 #train# step  872, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:15.776886 #train# step  873, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:17.090199 #train# step  874, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:18.384780 #train# step  875, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:19.690031 #train# step  876, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:21.007195 #train# step  877, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:22.315048 #train# step  878, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:23.626512 #train# step  879, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:24.928361 #train# step  880, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:26.242087 #train# step  881, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:27.526954 #train# step  882, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:28.846206 #train# step  883, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:30.161577 #train# step  884, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:31.487690 #train# step  885, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:32.798265 #train# step  886, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:34.118707 #train# step  887, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:35.435348 #train# step  888, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:36.751180 #train# step  889, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:38.067258 #train# step  890, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:39.380810 #train# step  891, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:40.681010 #train# step  892, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:41.994247 #train# step  893, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:43.310008 #train# step  894, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:44.630607 #train# step  895, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:45.983048 #train# step  896, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:47.391254 #train# step  897, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:35:48.796391 #train# step  898, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:35:50.106417 #train# step  899, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:51.417575 #train# step  900, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:52.726461 #train# step  901, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:54.054087 #train# step  902, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:55.387340 #train# step  903, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:56.709182 #train# step  904, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:58.016238 #train# step  905, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:35:59.353669 #train# step  906, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:00.697536 #train# step  907, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:02.025518 #train# step  908, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:03.364433 #train# step  909, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:04.693232 #train# step  910, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:06.029805 #train# step  911, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:07.361311 #train# step  912, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:08.677751 #train# step  913, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:09.986160 #train# step  914, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:11.305644 #train# step  915, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:12.610026 #train# step  916, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:13.930510 #train# step  917, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:15.247774 #train# step  918, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:16.547167 #train# step  919, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:17.861587 #train# step  920, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:19.178989 #train# step  921, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:20.493730 #train# step  922, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:21.818890 #train# step  923, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:23.138078 #train# step  924, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:24.453588 #train# step  925, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:25.771029 #train# step  926, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:27.097018 #train# step  927, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:28.410813 #train# step  928, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:29.736605 #train# step  929, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:31.055069 #train# step  930, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:32.374982 #train# step  931, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:33.690242 #train# step  932, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:35.002725 #train# step  933, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:36.314275 #train# step  934, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:37.628104 #train# step  935, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:38.938814 #train# step  936, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:40.257779 #train# step  937, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:41.570419 #train# step  938, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:42.890131 #train# step  939, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:44.207283 #train# step  940, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:45.577769 #train# step  941, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:46.940478 #train# step  942, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:36:48.307501 #train# step  943, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
